id.orig_p,id.resp_p,proto,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,id.orig_h,id.resp_h
38138,10745,tcp,S0,0.017531708,ShA,2.9822397,182.07877,0.21087728,-1.8972111,192.168.100.103,46.104.191.156
42475,27122,udp,S0,-0.0014183335,D,1.0669987,38.2575,-0.032095075,-2.1796503,192.168.100.103,142.48.194.153
37877,10963,tcp,S0,0.017370895,ShA,2.957773,180.36508,0.23149216,-0.42899513,192.168.100.103,38.104.193.163
37244,10385,tcp,S0,0.01128,ShA,2.9904482,183.17316,0.26479092,-0.3597746,192.168.100.103,30.107.194.167
33077,11544,tcp,S0,-0.020681292,ShADFadfRR,3.0107932,190.22906,0.4981377,5.6973896,192.168.100.103,-33.120.205.216
38842,10981,tcp,S0,0.022930197,ShA,2.9802551,181.59175,0.17022207,-3.0587301,192.168.100.103,60.102.189.148
54707,1743,tcp,S0,-0.021356992,S,0.9528598,54.25279,0.09729255,2.756453,192.168.100.103,66.120.94.101
37213,10713,tcp,S0,0.0128207505,ShA,2.9624567,181.07054,0.27173674,0.7646084,192.168.100.103,26.106.194.172
43270,36656,udp,S0,0.0106475055,D,1.0984184,41.73108,-0.062268093,-0.877162,192.168.100.103,170.60.183.207
55474,0,tcp,S0,-0.020621307,S,0.9457548,51.976776,0.09499671,-0.10689831,192.168.100.103,62.86.98.92
54921,285,tcp,S0,-0.022097949,S,0.93404365,52.20722,0.096645005,1.1899443,192.168.100.103,59.99.101.102
36450,10230,tcp,S0,0.005923435,ShA,2.9889493,183.6326,0.31232065,1.1298332,192.168.100.103,16.110.196.178
55629,0,tcp,S0,-0.0208815,S,0.9411401,51.614944,0.09059031,-0.55543995,192.168.100.103,62.83.96.90
56095,2591,tcp,S0,-0.019867186,S,0.95853007,54.980434,0.13686052,6.86572,192.168.100.103,64.135.53.86
39622,11068,tcp,S0,0.034667835,ShA,2.9634638,180.10876,0.12901989,-2.3516493,192.168.100.103,79.99.190.150
42736,36888,udp,S0,0.020246822,D,1.1500899,41.593174,-0.043464467,-4.51653,192.168.100.103,160.73.191.191
54731,338,tcp,S0,-0.022943236,S,0.93807614,52.47066,0.099525146,1.4375734,192.168.100.103,59.101.103.102
55194,2047,tcp,S0,-0.018246997,S,0.95046383,54.4013,0.109055765,5.0057015,192.168.100.103,68.126.70.92
39912,10739,tcp,S0,0.041375987,ShA,2.9690213,179.93045,0.11638872,-1.3820095,192.168.100.103,88.97.191.149
42043,9855,tcp,S0,0.06378146,ShA,2.9187808,173.23787,0.027038313,0.792613,192.168.100.103,115.78.199.139
42485,39116,udp,S0,0.016727041,D,1.1182592,40.354572,-0.058862045,-4.047385,192.168.100.103,164.66.191.206
35031,10356,tcp,S0,-0.006913811,ShA,3.0053658,187.07135,0.38235182,2.0318232,192.168.100.103,-3.114.200.192
39433,11098,tcp,S0,0.030836008,ShA,2.9701467,180.79834,0.13747142,-2.944457,192.168.100.103,75.100.189.149
40565,10646,tcp,S0,0.051238276,ShA,2.950661,177.30707,0.09397216,0.197052,192.168.100.103,101.92.194.149
41184,33629,udp,S0,0.033198193,D^,1.2962626,54.2807,-0.05769746,-4.4702187,192.168.100.103,144.82.199.176
55178,2042,tcp,S0,-0.018210012,S,0.9505587,54.402634,0.1087203,4.9707417,192.168.100.103,68.126.71.92
43128,39075,udp,S0,0.012360495,D,1.1211206,42.986847,-0.058643043,-2.0159798,192.168.100.103,175.60.182.214
42887,37416,udp,S0,0.018888723,D,1.1532716,41.8572,-0.041481316,-4.577896,192.168.100.103,162.72.189.194
42197,25501,udp,S0,-0.0005987175,D,1.0679679,38.49663,-0.03085564,-2.0266647,192.168.100.103,139.44.199.148
54804,1831,tcp,S0,-0.020237677,S,0.95019263,54.349125,0.098225355,3.1674352,192.168.100.103,66.122.89.101
40474,10858,tcp,S0,0.050680682,ShA,2.9417038,177.01904,0.09882987,0.26596832,192.168.100.103,99.93.194.152
42376,9857,tcp,S0,0.06623464,ShA,2.908692,172.11649,0.010432795,0.6304817,192.168.100.103,116.76.200.139
42960,38716,udp,S0,0.013510775,D,1.1012414,42.092316,-0.06847943,-1.3114872,192.168.100.103,176.59.184.215
54867,1894,tcp,S0,-0.019166097,S,0.95054287,54.413013,0.10140931,3.79497,192.168.100.103,67.124.84.99
55965,0,tcp,S0,-0.021828521,S,0.94096124,50.912098,0.0807836,-1.4616518,192.168.100.103,64.76.92.85
37614,10456,tcp,S0,0.013464034,ShA,2.9934978,183.20847,0.2413426,-1.2396116,192.168.100.103,38.106.192.161
42918,38171,udp,S0,0.016415376,D,1.1581969,42.52328,-0.03760089,-4.198365,192.168.100.103,164.70.187.200
43164,38570,udp,S0,0.012713488,D,1.0990424,41.729904,-0.06117265,-0.9662695,192.168.100.103,175.60.181.213
41001,34558,udp,S0,0.032013193,D^,1.2476424,50.701183,-0.057130516,-4.4487724,192.168.100.103,145.81.200.179
40572,10616,tcp,S0,0.05125857,ShA,2.952117,177.38416,0.09346159,0.16495228,192.168.100.103,102.92.194.148
37126,10436,tcp,S0,0.010964811,ShA,2.9833486,182.69795,0.2733613,0.15252686,192.168.100.103,27.108.194.169
42334,36953,udp,S0,0.021638151,D,1.1236887,40.00493,-0.05091417,-4.637849,192.168.100.103,158.74.195.191
41448,8093,udp,S0,0.0013527134,D,1.0704085,37.759556,0.02641695,1.344099,192.168.100.103,103.11.205.65
55297,2059,tcp,S0,-0.018094566,S,0.9519508,54.46218,0.11282628,5.3802047,192.168.100.103,69.127.66.89
41811,11583,udp,S0,-0.0027286895,D,1.0718703,36.911713,0.021145865,-0.24842834,192.168.100.103,113.21.197.88
37875,10888,tcp,S0,0.016975045,ShA,2.9640188,180.83853,0.23044494,-0.6630659,192.168.100.103,39.104.193.162
57573,5599,tcp,S0,-0.018262777,ShA,0.88129485,51.614555,0.17832074,11.379292,192.168.100.103,52.144.31.84
43405,36683,udp,S0,0.010041688,D,1.1009054,41.579216,-0.056558535,-0.82183456,192.168.100.103,170.62.180.205
38334,10948,tcp,S0,0.019541293,ShA,2.9701393,181.05911,0.20091817,-1.8436279,192.168.100.103,49.103.191.155
41468,10413,tcp,S0,0.058884546,ShA,2.9021726,172.74374,0.05759918,0.75859356,192.168.100.103,111.83.198.143
56172,2739,tcp,S0,-0.02029363,S,0.9544238,54.795227,0.13885532,7.071923,192.168.100.103,63.136.52.87
54633,1268,tcp,S0,-0.024354532,S,0.94390297,53.406273,0.097378686,2.0658522,192.168.100.103,62.113.102.104
42423,39625,udp,S0,0.015664417,D,1.1032254,39.82902,-0.06528887,-3.4940329,192.168.100.103,167.64.192.210
54624,1230,tcp,S0,-0.024323378,S,0.94400525,53.37994,0.09759571,2.0638456,192.168.100.103,62.113.102.104
43051,10036,tcp,S0,0.06681803,ShA,2.8842342,169.74036,-0.01193732,0.16876698,192.168.100.103,119.72.202.139
55762,2399,tcp,S0,-0.019330729,S,0.9554039,54.827858,0.12576602,6.1725416,192.168.100.103,65.132.58.88
55052,0,tcp,S0,-0.0214946,S,0.940599,52.436752,0.09700873,0.89346886,192.168.100.103,59.96.101.99
41809,18466,udp,S0,-0.0024421848,D,1.060252,37.177937,-0.0010904521,-1.5367584,192.168.100.103,128.38.197.123
43412,36169,udp,S0,0.008299995,D,1.0949442,40.876675,-0.05222933,-0.95596886,192.168.100.103,168.63.178.200
54971,1978,tcp,S0,-0.017889567,S,0.95138764,54.413185,0.104106,4.446442,192.168.100.103,68.125.78.96
41920,18204,udp,S0,-0.0029326119,D,1.061666,37.034763,0.0026443899,-1.5753412,192.168.100.103,128.38.195.121
55221,2087,tcp,S0,-0.018827084,S,0.9487176,54.388138,0.10891193,4.9532723,192.168.100.103,68.126.70.93
54878,210,tcp,S0,-0.021993924,S,0.9379143,52.347275,0.09809694,1.235589,192.168.100.103,59.98.102.101
56216,2834,tcp,S0,-0.020206615,S,0.9526358,54.672478,0.14057358,7.2538743,192.168.100.103,63.136.51.87
42763,9817,tcp,S0,0.0672618,ShA,2.909382,171.7089,-0.0021538734,0.38279438,192.168.100.103,118.74.201.137
36564,10128,tcp,S0,0.0065257847,ShA,2.9959254,183.9685,0.30565593,0.80929375,192.168.100.103,18.110.195.175
54954,1964,tcp,S0,-0.017771132,S,0.95177126,54.414978,0.10388921,4.421453,192.168.100.103,68.124.79.96
34793,10534,tcp,S0,-0.008406788,ShADFadfRR,3.0031118,187.28409,0.39555228,2.5316725,192.168.100.103,-7.115.200.195
42412,36880,udp,S0,0.021349255,D,1.1290948,40.331516,-0.0502204,-4.6478863,192.168.100.103,158.74.194.191
35018,10523,tcp,S0,-0.0057393312,ShADFadfRR,2.9886172,185.86438,0.38610286,2.73657,192.168.100.103,-5.114.200.195
56282,2953,tcp,S0,-0.02070931,S,0.9488694,54.53179,0.14204778,7.3936644,192.168.100.103,62.137.51.87
54746,1802,tcp,S0,-0.022715673,S,0.9485648,54.11093,0.096028425,2.4708319,192.168.100.103,65.120.96.103
54931,1924,tcp,S0,-0.01723893,S,0.9535409,54.436787,0.10403215,4.473574,192.168.100.103,69.124.78.95
57026,4371,tcp,S0,-0.018928953,S,0.9049869,52.163445,0.16100715,9.418071,192.168.100.103,56.142.40.86
42126,9877,tcp,S0,0.064407736,ShA,2.913433,172.76398,0.022376388,0.7591028,192.168.100.103,115.78.200.140
55434,0,tcp,S0,-0.020691644,S,0.94446135,52.140984,0.095678344,0.091999054,192.168.100.103,61.88.98.93
42459,26335,udp,S0,-0.0022883564,D,1.0627944,37.780724,-0.025135577,-2.292141,192.168.100.103,140.48.194.148
55214,2070,tcp,S0,-0.01857112,S,0.94949484,54.393818,0.10910049,4.9903297,192.168.100.103,68.126.70.92
55788,0,tcp,S0,-0.021111526,S,0.94869876,51.617752,0.08239252,-1.2107382,192.168.100.103,64.77.95.86
43285,39360,udp,S0,0.011956926,D,1.1304593,42.864357,-0.044220895,-2.7692852,192.168.100.103,172.64.181.211
41841,19269,udp,S0,-0.0027496107,D,1.0645186,37.626553,-0.0030931681,-1.649456,192.168.100.103,130.39.198.126
43421,36604,udp,S0,0.009679496,D,1.0994766,41.399185,-0.055113375,-0.83223915,192.168.100.103,170.62.179.204
54682,1522,tcp,S0,-0.024351038,S,0.9443586,53.609547,0.0959165,2.1204286,192.168.100.103,62.116.100.105
42071,36218,udp,S0,0.026049543,D,1.1397089,41.34491,-0.040877044,-4.0218153,192.168.100.103,154.77.198.186
55746,0,tcp,S0,-0.02107212,S,0.94855356,51.74117,0.08513507,-0.99569035,192.168.100.103,63.78.96.87
42808,39233,udp,S0,0.014611904,D,1.1329575,41.592125,-0.048654288,-3.3640594,192.168.100.103,168.66.188.207
54738,1760,tcp,S0,-0.020431135,S,0.9530214,54.331303,0.09806946,3.0351882,192.168.100.103,66.121.91.101
54730,1675,tcp,S0,-0.024027131,S,0.94472176,53.79567,0.09560934,2.205493,192.168.100.103,63.117.99.105
54953,1935,tcp,S0,-0.017282274,S,0.9533638,54.433945,0.104483455,4.5299654,192.168.100.103,69.124.78.95
38587,11005,tcp,S0,0.02109848,ShA,2.9714613,181.01926,0.18498997,-2.4401112,192.168.100.103,54.103.191.151
41120,35036,udp,S0,0.030915476,D^,1.2241135,48.863182,-0.054601297,-4.5059385,192.168.100.103,147.81.199.180
37919,10586,tcp,S0,0.015636817,ShA,2.9900532,182.78632,0.22306743,-1.7396173,192.168.100.103,43.105.192.158
54702,1696,tcp,S0,-0.02264874,S,0.9495463,54.03051,0.096347004,2.462801,192.168.100.103,64.119.96.103
43146,33551,udp,S0,0.0048046894,D,1.0828623,39.83018,-0.05429229,-1.5703688,192.168.100.103,160.61.182.188
55518,0,tcp,S0,-0.020767428,S,0.9415496,51.869415,0.092876375,-0.22117805,192.168.100.103,61.87.97.92
54651,692,tcp,S0,-0.024661828,S,0.93279505,52.44613,0.09754971,1.5627518,192.168.100.103,58.105.104.104
34658,10583,tcp,S0,-0.009671494,ShADFadfRR,3.0073357,187.80829,0.40204412,2.5910292,192.168.100.103,-9.115.201.196
41879,37008,udp,S0,0.024746936,D,1.118315,40.021183,-0.04560052,-4.251154,192.168.100.103,155.76.199.190
42610,38254,udp,S0,0.01826829,D,1.1320362,40.868816,-0.052329153,-4.465271,192.168.100.103,163.69.191.200
42515,28743,udp,S0,0.002013456,D,1.0790685,39.689175,-0.046706036,-1.7881222,192.168.100.103,147.48.194.165
54970,1923,tcp,S0,-0.016974054,S,0.9542991,54.439987,0.10529411,4.650111,192.168.100.103,69.125.76.94
41106,6754,udp,S0,0.0047599766,D,1.0570534,37.6772,0.027034625,2.976367,192.168.100.103,99.6.209.58
37645,10889,tcp,S0,0.015848458,ShA,2.958336,180.53018,0.2457397,0.02848816,192.168.100.103,34.105.193.166
55687,0,tcp,S0,-0.0208975,S,0.9495212,51.75431,0.08805776,-0.7999134,192.168.100.103,63.79.96.88
36854,10346,tcp,S0,0.009164825,ShA,2.984171,182.90434,0.29008687,0.6844759,192.168.100.103,22.108.195.173
40995,10744,tcp,S0,0.05544243,ShA,2.9158163,174.33554,0.078253694,0.6667366,192.168.100.103,106.89.196.148
55344,2102,tcp,S0,-0.018493582,S,0.9512539,54.478607,0.113781184,5.42561,192.168.100.103,68.128.65.89
55471,2209,tcp,S0,-0.018747587,S,0.9522522,54.557377,0.11755994,5.670354,192.168.100.103,67.129.63.89
56025,0,tcp,S0,-0.021032605,S,0.94915074,51.36626,0.0834554,-1.2348118,192.168.100.103,64.75.92.85
42913,31974,udp,S0,0.0049195252,D,1.0833893,40.018246,-0.055812225,-1.5614882,192.168.100.103,156.55.186.184
42755,39718,udp,S0,0.013372637,D,1.1156834,41.554348,-0.056503505,-3.2376842,192.168.100.103,170.64.189.211
42894,39137,udp,S0,0.0144487955,D,1.1398232,42.001358,-0.04493387,-3.3359127,192.168.100.103,168.66.187.206
41663,36111,udp,S0,0.027451765,D,1.1556232,43.27267,-0.046251506,-4.4384737,192.168.100.103,151.79.199.184
55102,2030,tcp,S0,-0.018187169,S,0.9505289,54.405586,0.106770776,4.755267,192.168.100.103,68.126.74.94
43243,39255,udp,S0,0.011870261,D,1.1318696,43.219986,-0.0492256,-2.512249,192.168.100.103,173.62.182.212
38816,11027,tcp,S0,0.022878252,ShA,2.975646,181.24432,0.17215729,-2.8824654,192.168.100.103,59.102.190.149
54884,204,tcp,S0,-0.02197859,S,0.93795747,52.348946,0.0980325,1.2232943,192.168.100.103,59.98.102.101
39996,10965,tcp,S0,0.04227697,ShA,2.9532585,178.81317,0.11503116,-1.1047516,192.168.100.103,88.97.191.152
54710,1759,tcp,S0,-0.021751601,S,0.9519489,54.21411,0.09689802,2.6530542,192.168.100.103,66.120.94.102
42556,4380,udp,S0,0.0013809847,D,0.8813959,28.641075,0.05513075,4.468074,192.168.100.103,91.8.192.35
54981,1962,tcp,S0,-0.017564181,S,0.9524134,54.423157,0.10475418,4.5494637,192.168.100.103,68.125.77.95
43498,9992,tcp,S0,0.066320986,ShA,2.8859117,169.5113,-0.016773745,-0.3673525,192.168.100.103,121.70.204.137
41913,20766,udp,S0,-0.002894044,D,1.0713629,38.37882,-0.0064798594,-1.8376703,192.168.100.103,132.42.199.132
41703,17590,udp,S0,-0.0021874309,D,1.0572441,36.75944,0.00015050173,-1.4088221,192.168.100.103,127.35.197.120
37392,10528,tcp,S0,0.012743875,ShA,2.9821396,182.46603,0.25714517,-0.3499031,192.168.100.103,32.107.193.166
43018,39122,udp,S0,0.012258772,D,1.1170418,42.853966,-0.06216152,-2.1544495,192.168.100.103,175.60.184.215
54807,1818,tcp,S0,-0.019136876,S,0.952295,54.40726,0.09992862,3.5282302,192.168.100.103,67.123.86.99
55912,2444,tcp,S0,-0.018861253,S,0.9600177,54.953423,0.13204154,6.5774364,192.168.100.103,65.133.56.86
41704,9042,udp,S0,-0.001345777,D,1.0768702,37.61903,0.028189853,0.43662834,192.168.100.103,105.15.201.69
42357,9783,tcp,S0,0.06594676,ShA,2.9189453,172.84235,0.013703436,0.6005335,192.168.100.103,116.76.200.138
55980,0,tcp,S0,-0.021152318,S,0.9499081,51.474,0.08330277,-1.2353315,192.168.100.103,64.75.93.85
43048,10107,tcp,S0,0.0667503,ShA,2.874959,169.12259,-0.013636842,0.18459034,192.168.100.103,119.72.203.141
36194,10202,tcp,S0,0.0034658462,ShA,2.9929485,184.31332,0.3244351,1.177453,192.168.100.103,12.111.196.180
42016,18482,udp,S0,-0.0032275766,D,1.0650182,37.229706,0.0035014302,-1.6505957,192.168.100.103,128.39.195.121
39682,11096,tcp,S0,0.035771795,ShA,2.9594085,179.75983,0.12685588,-2.1525373,192.168.100.103,81.99.190.151
54585,675,tcp,S0,-0.02489068,S,0.93906265,52.77091,0.09958476,1.6742377,192.168.100.103,59.105.105.104
42183,38056,udp,S0,0.019472595,D,1.1025711,38.84701,-0.062302023,-4.7304497,192.168.100.103,160.70.195.198
43092,38923,udp,S0,0.012778249,D,1.1156833,42.78083,-0.063096,-1.7821751,192.168.100.103,175.59.182.215
41998,14433,udp,S0,-0.005652882,D,1.0441782,34.695675,0.012992933,-1.4609013,192.168.100.103,118.28.193.101
43269,35026,udp,S0,0.0060816593,D,1.0844085,40.109417,-0.054746166,-1.3859282,192.168.100.103,164.64.180.194
43207,36326,udp,S0,0.009800065,D,1.0917442,41.247974,-0.06218557,-0.96873283,192.168.100.103,169.60.183.204
41760,21352,udp,S0,-0.0016545802,D,1.0693964,38.631847,-0.014299095,-1.7949591,192.168.100.103,133.41.202.135
42052,15462,udp,S0,-0.005000595,D,1.0508213,35.348347,0.010282978,-1.5799227,192.168.100.103,120.31.193.106
42486,37902,udp,S0,0.019030541,D,1.1219305,40.034298,-0.05538225,-4.712163,192.168.100.103,161.71.192.198
56860,4024,tcp,S0,-0.019267343,S,0.91485626,52.658043,0.15611197,8.853089,192.168.100.103,57.141.43.87
54811,1808,tcp,S0,-0.018169202,S,0.9541042,54.458504,0.101459,3.8514652,192.168.100.103,68.123.84.98
43060,39569,udp,S0,0.012746435,D,1.1283685,42.413303,-0.046629757,-3.151721,192.168.100.103,170.65.184.210
42638,28321,udp,S0,0.00040596724,D,1.0791719,39.3063,-0.04113695,-2.015193,192.168.100.103,146.50.192.160
57794,6031,tcp,S0,-0.0176843,ShA,0.87983286,52.004173,0.18685113,12.366783,192.168.100.103,51.145.27.82
42842,39005,udp,S0,0.014663357,D,1.1402085,41.932766,-0.04506798,-3.4763184,192.168.100.103,167.66.188.205
54621,1310,tcp,S0,-0.02407172,S,0.9455031,53.478264,0.09711289,2.1303625,192.168.100.103,62.114.101.104
42884,39569,udp,S0,0.012315419,D,1.113614,41.994316,-0.057697415,-3.164691,192.168.100.103,172.63.187.213
42619,29321,udp,S0,0.002472423,D,1.0819745,39.830517,-0.04800597,-1.7906132,192.168.100.103,149.50.191.168
43551,21928,tcp,S0,0.04858559,HaDdAFTf,2.0187123,106.74732,-0.044748306,-4.376666,192.168.100.103,138.77.203.156
55833,0,tcp,S0,-0.021088708,S,0.95289814,51.82661,0.08382233,-1.1293049,192.168.100.103,64.76.95.86
40993,10589,tcp,S0,0.05508899,ShA,2.9251199,174.90968,0.077099204,0.5397444,192.168.100.103,107.88.196.146
42397,26407,udp,S0,-0.0015882365,D,1.0651832,38.11308,-0.028951004,-2.1938257,192.168.100.103,140.47.195.150
40688,5038,udp,S0,0.0075591095,Ar,0.9762704,33.368347,0.044748433,5.9847393,192.168.100.103,93.0.210.42
54748,1777,tcp,S0,-0.020789903,S,0.9519776,54.313423,0.09772776,2.9598565,192.168.100.103,66.121.91.101
42067,24602,udp,S0,-0.0002445057,D,1.0684253,38.592773,-0.029351234,-1.9338417,192.168.100.103,138.43.201.145
42820,31412,udp,S0,0.004926931,D,1.083752,40.15644,-0.056403056,-1.5364008,192.168.100.103,155.53.188.182
55770,2392,tcp,S0,-0.019053359,S,0.9567623,54.847023,0.12655142,6.232382,192.168.100.103,65.132.58.87
55639,0,tcp,S0,-0.020858556,S,0.9424407,51.62142,0.08990106,-0.6220417,192.168.100.103,63.82.96.89
42210,24707,udp,S0,-0.0016256757,D,1.0640901,38.030346,-0.023528427,-2.1388931,192.168.100.103,137.45.198.143
55258,2062,tcp,S0,-0.018375356,S,0.95059085,54.41854,0.11090183,5.18262,192.168.100.103,68.127.68.91
54757,220,tcp,S0,-0.022427872,S,0.94134706,52.539062,0.100225076,1.3970661,192.168.100.103,59.99.103.101
55589,0,tcp,S0,-0.020631194,S,0.9468763,51.761337,0.09284272,-0.44024277,192.168.100.103,63.82.96.90
40758,6220,udp,S0,0.0060215723,D,1.04239,37.2305,0.02780319,3.9299502,192.168.100.103,98.3.213.56
54964,1964,tcp,S0,-0.017706655,S,0.9519971,54.420925,0.10417299,4.4669476,192.168.100.103,68.124.78.96
42312,37664,udp,S0,0.019498121,D,1.1103381,39.190117,-0.05591342,-4.8796434,192.168.100.103,159.72.194.195
42287,10204,tcp,S0,0.06508115,ShA,2.8730443,169.81854,0.008586392,0.6858454,192.168.100.103,116.77.201.144
54675,1649,tcp,S0,-0.022329502,S,0.950958,54.039543,0.096671425,2.514112,192.168.100.103,65.118.96.102
41899,15083,udp,S0,-0.004753057,D,1.0448896,34.987057,0.00950101,-1.4979486,192.168.100.103,120.29.194.105
56445,3268,tcp,S0,-0.019735273,S,0.9408074,53.985962,0.14706454,7.917554,192.168.100.103,61.138.48.87
39981,11202,tcp,S0,0.04126901,ShA,2.9409776,178.09769,0.11677067,-1.1619225,192.168.100.103,86.98.191.154
55546,0,tcp,S0,-0.020646423,S,0.9426126,51.768898,0.09254961,-0.33048248,192.168.100.103,62.85.97.91
42043,36806,udp,S0,0.024105903,D,1.1163385,39.620495,-0.047290534,-4.313485,192.168.100.103,156.75.198.190
42925,38419,udp,S0,0.015791535,D,1.1578207,42.666164,-0.03773111,-4.0462446,192.168.100.103,165.69.187.201
40675,5649,udp,S0,0.006604649,D,1.0192255,35.82367,0.03603583,5.0267334,192.168.100.103,96.0.212.49
38630,11202,tcp,S0,0.021959558,ShA,2.9557924,179.77094,0.18417269,-2.0765352,192.168.100.103,53.103.191.153
42779,38921,udp,S0,0.015328951,D,1.1393065,41.770126,-0.046397403,-3.6491814,192.168.100.103,166.67.188.205
39221,11281,tcp,S0,0.02724392,ShA,2.9658368,180.41632,0.15298416,-2.8040466,192.168.100.103,68.101.189.150
54768,1799,tcp,S0,-0.020754483,S,0.9510561,54.317627,0.09773151,2.9917622,192.168.100.103,66.122.91.101
41663,17969,udp,S0,-0.0019654408,D,1.0568643,36.936348,-0.0023537278,-1.4180031,192.168.100.103,128.36.199.122
54702,1634,tcp,S0,-0.023551311,S,0.94666594,53.833878,0.09600897,2.286551,192.168.100.103,63.117.98.104
42151,23740,udp,S0,-0.002410695,D,1.0601451,37.639534,-0.017656416,-2.29037,192.168.100.103,135.45.198.139
54649,1568,tcp,S0,-0.02251245,S,0.9507749,53.938606,0.09680952,2.4672503,192.168.100.103,64.117.97.102
40518,10901,tcp,S0,0.051156603,ShA,2.9374733,176.64355,0.09793115,0.39319992,192.168.100.103,99.93.194.153
43277,36595,udp,S0,0.010378495,D,1.0969343,41.57544,-0.06139244,-0.8830843,192.168.100.103,170.60.182.206
55999,2503,tcp,S0,-0.019452091,S,0.95904833,54.973724,0.13412425,6.6868896,192.168.100.103,65.134.55.87
42824,37673,udp,S0,0.018432152,D,1.1451671,41.399254,-0.043614388,-4.712225,192.168.100.103,162.72.189.196
41884,36961,udp,S0,0.024914537,D,1.1203526,40.174488,-0.04501362,-4.2272205,192.168.100.103,155.76.199.190
42916,39424,udp,S0,0.014269859,D,1.1345875,42.24194,-0.048754036,-3.0930767,192.168.100.103,169.65.187.208
54704,1738,tcp,S0,-0.021306999,S,0.95309794,54.255898,0.09734551,2.7653017,192.168.100.103,66.120.94.101
42562,10098,tcp,S0,0.066558264,ShA,2.875671,169.61551,-0.002011761,0.5057764,192.168.100.103,117.75.201.143
43385,37048,udp,S0,0.010821249,D,1.1077282,42.11706,-0.05782424,-0.67577076,192.168.100.103,171.61.180.208
42201,24930,udp,S0,-0.0013424233,D,1.0655651,38.182217,-0.02558279,-2.0920095,192.168.100.103,138.45.198.145
54606,926,tcp,S0,-0.024968162,S,0.9402511,52.970566,0.099455655,1.9259515,192.168.100.103,61.110.104.105
35143,10591,tcp,S0,-0.0041986853,ShADFadfRR,2.981123,185.1134,0.38096118,2.8840418,192.168.100.103,-4.113.200.195
42959,9843,tcp,S0,0.067084536,ShA,2.9079638,171.43938,-0.00587593,0.21047878,192.168.100.103,119.73.201.137
54876,1890,tcp,S0,-0.017240755,S,0.9539185,54.436935,0.103078045,4.309934,192.168.100.103,69.124.80.96
42039,18711,udp,S0,-0.0033580605,D,1.06649,37.357826,0.003190145,-1.6897974,192.168.100.103,129.40.195.122
43138,34768,udp,S0,0.0067657307,D,1.0850579,40.41907,-0.059037596,-1.1767597,192.168.100.103,164.62.182.194
54628,1385,tcp,S0,-0.023971256,S,0.9461753,53.55211,0.09666987,2.1661062,192.168.100.103,63.114.101.104
54733,1772,tcp,S0,-0.02141038,S,0.95159084,54.264374,0.09720837,2.7820592,192.168.100.103,66.121.93.102
42112,37283,udp,S0,0.021743413,D,1.1064397,38.96392,-0.053772762,-4.713067,192.168.100.103,157.74.197.193
54775,1780,tcp,S0,-0.019320719,S,0.95303756,54.394608,0.09903114,3.3450832,192.168.100.103,67.122.88.100
54792,1797,tcp,S0,-0.019064873,S,0.952905,54.40968,0.099641606,3.478692,192.168.100.103,67.123.86.99
43400,10017,tcp,S0,0.0664442,ShA,2.8831344,169.40115,-0.0162317,-0.23270702,192.168.100.103,121.71.204.138
54664,1590,tcp,S0,-0.022767536,S,0.9497337,53.918068,0.09659605,2.4238396,192.168.100.103,64.117.97.103
41628,36008,udp,S0,0.027723435,D,1.1607733,43.708767,-0.04653801,-4.4739437,192.168.100.103,151.79.199.183
41837,11552,udp,S0,-0.002864968,D,1.0726093,36.935673,0.021634907,-0.26188374,192.168.100.103,113.21.197.87
42136,35928,udp,S0,0.026393574,D,1.1463321,41.778,-0.040309012,-4.0069447,192.168.100.103,154.77.197.185
55057,0,tcp,S0,-0.021074396,S,0.9511685,52.773376,0.10082108,0.8828392,192.168.100.103,60.92.102.96
43218,38659,udp,S0,0.013396136,D,1.1088525,42.167717,-0.05922939,-1.0893002,192.168.100.103,175.60.180.213
42842,29919,udp,S0,0.0022070892,D,1.0837224,39.65531,-0.04560052,-1.9596357,192.168.100.103,150.54.187.170
41522,36369,udp,S0,0.027426124,D,1.1597865,43.727592,-0.047672376,-4.453499,192.168.100.103,151.79.200.185
44188,10819,tcp,S0,0.064191714,S,2.819308,164.08105,-0.021288887,-1.5936956,192.168.100.103,124.70.205.136
42870,39709,udp,S0,0.012613911,D,1.1146401,41.76123,-0.054132566,-3.1853142,192.168.100.103,171.64.187.212
41879,35664,udp,S0,0.02743746,D,1.1538503,42.953327,-0.044479415,-4.429435,192.168.100.103,151.79.197.181
54748,1721,tcp,S0,-0.017802048,S,0.9568279,54.472145,0.10045823,3.6790762,192.168.100.103,68.122.85.98
54774,1822,tcp,S0,-0.021586824,S,0.9493624,54.27217,0.09696905,2.7962885,192.168.100.103,65.121.92.102
56110,2624,tcp,S0,-0.019862663,S,0.95787585,54.937065,0.13740943,6.924944,192.168.100.103,64.135.53.86
42794,39755,udp,S0,0.012936488,D,1.1134974,41.582634,-0.05592595,-3.2422495,192.168.100.103,170.64.188.211
54705,448,tcp,S0,-0.023492664,S,0.93460953,52.385376,0.09865383,1.4712296,192.168.100.103,58.102.103.103
55953,2495,tcp,S0,-0.019830514,S,0.95661587,54.912376,0.1317593,6.52712,192.168.100.103,64.134.56.87
